Gram-Schmidt, Title+Average, Title+Or, Title+Min, Title+HMean
0.5379713223579394, 0.6293149229952204, 0.6569304301646309, 0.6829527349973447, 0.6962294211364843
0.562931492299522, 0.66064790228359, 0.6431226765799256, 0.6595857673924589, 0.6781731279872544
0.5544344131704726, 0.6420605416887945, 0.6505576208178439, 0.676048858204992, 0.700477960701009
0.5560276155071694, 0.6569304301646309, 0.651619755708975, 0.6840148698884758, 0.7020711630377058
0.5528412108337759, 0.6463090812533192, 0.6431226765799256, 0.6925119490175252, 0.6999468932554435
0.5682421667551779, 0.6356877323420075, 0.6378120021242698, 0.6702071163037706, 0.6792352628783855
0.5581518852894317, 0.6553372278279341, 0.6367498672331386, 0.685077004779607, 0.6898566117896973
0.56558682952735, 0.6351566648964418, 0.6319702602230484, 0.6771109930961232, 0.700477960701009
0.5645246946362188, 0.6468401486988847, 0.6383430695698353, 0.6834838024429103, 0.6872012745618693
0.5778013807753585, 0.6351566648964418, 0.6186935740839087, 0.6771109930961232, 0.6691449814126395
0.5767392458842273, 0.651619755708975, 0.6356877323420075, 0.6781731279872544, 0.6633032395114179
0.5698353690918747, 0.6441848114710568, 0.6601168348380244, 0.6749867233138609, 0.6840148698884758
0.5677110993096123, 0.6213489113117366, 0.6367498672331386, 0.6749867233138609, 0.6707381837493361
0.5544344131704726, 0.6494954859267127, 0.6293149229952204, 0.6893255443441317, 0.6771109930961232
0.541157727031333, 0.6409984067976633, 0.6409984067976633, 0.654275092936803, 0.6834838024429103
0.5613382899628253, 0.6096654275092936, 0.6224110462028678, 0.6882634094530006, 0.712161444503452
0.574614976101965, 0.6314391927774827, 0.6447158789166224, 0.6633032395114179, 0.7105682421667552
0.5666489644184811, 0.6261285183218269, 0.6526818906001062, 0.6909187466808284, 0.694105151354222
0.5698353690918747, 0.6441848114710568, 0.6202867764206054, 0.6813595326606479, 0.6638343069569835
0.5581518852894317, 0.638874137015401, 0.6372809346787042, 0.6866702071163038, 0.6861391396707381
0.5645246946362188, 0.645246946362188, 0.608072225172597, 0.6749867233138609, 0.6887944768985661
0.5841741901221456, 0.645246946362188, 0.6633032395114179, 0.6919808815719597, 0.6962294211364843
0.5735528412108338, 0.633563462559745, 0.6500265533722783, 0.6749867233138609, 0.6765799256505576
0.571959638874137, 0.6654275092936803, 0.6526818906001062, 0.6861391396707381, 0.6887944768985661
0.5613382899628253, 0.6271906532129581, 0.6282527881040892, 0.6951672862453532, 0.6781731279872544
0.5693043016463091, 0.6473712161444504, 0.6473712161444504, 0.6792352628783855, 0.6887944768985661
0.5645246946362188, 0.6510886882634095, 0.6346255974508762, 0.67870419543282, 0.7026022304832714
0.5586829527349974, 0.6287838555496548, 0.6330323951141795, 0.6808284652150823, 0.7020711630377058
0.5666489644184811, 0.6548061603823686, 0.6314391927774827, 0.6755177907594264, 0.6733935209771641
0.580987785448752, 0.633563462559745, 0.6404673393520978, 0.6792352628783855, 0.682421667551779
0.5517790759426447, 0.6309081253319172, 0.6399362719065321, 0.7057886351566649, 0.6930430164630909
