Gram-Schmidt, Title+Average, Title+Or, Title+Min, Title+HMean
3.60018983374, 3.05930564044, 2.86537895638, 2.64765546731, 2.56662317332
3.52099882005, 2.82399319323, 2.93778795345, 2.82238768525, 2.71827072679
3.50882498568, 2.98700687277, 2.88154616478, 2.65089387061, 2.51052861742
3.51884743535, 2.85839747708, 2.90495705952, 2.62615784252, 2.47104864227
3.5105807979, 2.92314548991, 2.9109799014, 2.57280654953, 2.55850088106
3.47062765132, 3.02825612123, 3.01733360165, 2.74821414906, 2.65121133965
3.50581759117, 2.86835257048, 2.94308818874, 2.63403011493, 2.59786530545
3.45970824688, 3.03703206416, 3.00925891384, 2.64944192892, 2.55432751734
3.46423050137, 2.9290818783, 2.93571124096, 2.61781519395, 2.61990062882
3.34709459231, 3.02146246924, 3.11625890045, 2.70362559895, 2.73209548673
3.39527626726, 2.91433782678, 2.99920958337, 2.6742657763, 2.78405252404
3.46288774336, 2.91238274428, 2.83384856964, 2.71613814152, 2.64766190318
3.46122148265, 3.0674570968, 3.00059812957, 2.69419546683, 2.71249669836
3.51904870319, 2.86127792341, 3.00591994611, 2.63331446891, 2.66182975954
3.624332796, 2.98095167957, 2.97248270886, 2.86129163435, 2.6398228627
3.52422929031, 3.17136572958, 3.13349964026, 2.69257074247, 2.46620283374
3.40384847146, 3.01173686215, 2.94533115439, 2.80945304719, 2.48265321543
3.47582395054, 3.07424154868, 2.90131634005, 2.65085378796, 2.57069417525
3.48716234313, 2.92137233968, 3.10452476877, 2.70156243294, 2.79812515642
3.49618788711, 2.9670395973, 2.95296981751, 2.62327340137, 2.56684262048
3.42389829769, 2.93450326434, 3.22693845983, 2.72951313902, 2.58363466384
3.33130833574, 2.92722470125, 2.87009001326, 2.58587681513, 2.60330746434
3.44715855993, 3.00449828833, 2.91819180901, 2.6875584185, 2.72450733765
3.39306218159, 2.79395644314, 2.87237479635, 2.58583478126, 2.65695953032
3.47429674019, 3.01837987815, 3.03747574237, 2.59996575474, 2.68815155599
3.42514037992, 2.90821818663, 2.90654804897, 2.65337159808, 2.62626065565
3.4490502877, 2.94455534341, 2.98552257581, 2.68411927625, 2.49869532303
3.53522260214, 3.04469650699, 3.00184662275, 2.68464005368, 2.51663968556
3.44317020624, 2.86034115661, 3.04064659902, 2.70757719697, 2.68197537827
3.37892886726, 3.00524390123, 2.98797191112, 2.65438006875, 2.63644890548
3.56967560432, 3.00201319505, 3.02023340064, 2.45380544346, 2.5702672831
3.37149687843, 3.069511133, 3.01894800679, 2.63844317121, 2.69823020147
3.30585903069, 2.84453151114, 2.83816988842, 2.68299964229, 2.66261060536
3.52821556442, 3.09611862402, 2.95381074701, 2.63756934248, 2.65685360277
3.52062286033, 2.94197848554, 3.04636361032, 2.62981067568, 2.54878070699
3.34430976996, 2.94282443787, 2.98831608814, 2.68749301437, 2.59511897698
3.45230906505, 2.77549342373, 2.96957333855, 2.64508465674, 2.62869740386
3.40764631211, 2.94095032912, 3.05785833874, 2.65355020215, 2.60879872418
3.37042632009, 2.90695853796, 2.93896743772, 2.72503981111, 2.69981963609
3.4295222066, 2.85001873555, 2.97724713584, 2.51732863735, 2.53262718598
3.47475345488, 2.94549775773, 3.03478923178, 2.62052522956, 2.56582322273
3.57272997725, 2.91786405089, 2.96041208849, 2.78449347228, 2.53002801298
3.49049948768, 2.95908722, 2.88321674371, 2.8028868031, 2.57458090368
3.39886396542, 3.08854289712, 2.88155280224, 2.58705871177, 2.73532946201
3.4180998762, 2.96196634031, 3.01162286408, 2.55960413369, 2.63852443237
3.50516445437, 3.00240377104, 2.96267146978, 2.65317438602, 2.53565931149
3.42483031851, 2.90227030453, 2.91250383581, 2.66981330643, 2.69214282729
3.57589603578, 3.07169948482, 2.83514615935, 2.62743143388, 2.6275114943
3.38160386766, 2.8996664854, 2.89933473576, 2.70626296345, 2.69254589688
3.5515584854, 3.07428107214, 2.97254364722, 2.73281142947, 2.68389477731
3.4804597744, 3.00506744968, 2.98468955206, 2.68848753986, 2.65123086467
3.42922297084, 2.89049095661, 2.97388160396, 2.74983116492, 2.53506650294
3.50432292036, 2.98074097349, 2.96362134456, 2.64739181011, 2.64132091134
3.35378828463, 3.03781539587, 2.93685880885, 2.63888235539, 2.71930977572
3.38570676387, 3.05725703968, 2.86517179852, 2.57348474349, 2.60505138618
3.51595216533, 2.96093793433, 3.01811496689, 2.67960659461, 2.55244484497
3.45449296682, 2.97974515994, 2.94106394462, 2.76243778911, 2.67839579016
3.52919529453, 2.9227202029, 2.8291897743, 2.80879776506, 2.60036441104
3.44057750549, 2.83768654313, 2.96089425117, 2.64096176402, 2.62733079563
3.42576685615, 2.85179478804, 2.99804175401, 2.76953795257, 2.53732937763
3.44413346827, 3.02394694022, 2.87886087536, 2.76768497454, 2.51055672028
3.49023265609, 3.0158347214, 2.94119502375, 2.65848910971, 2.59641485263
3.39134806841, 3.09987132271, 2.97543343595, 2.66412189079, 2.62499919351
3.44484617019, 2.98125808119, 3.01319281623, 2.4746128796, 2.58592606246
3.43896368765, 2.77963326549, 2.97565709268, 2.76451304574, 2.54317774641
3.44007611577, 3.08408982975, 3.08516605344, 2.65085100264, 2.47604574317
3.52563055765, 2.93245984492, 2.92953384392, 2.62243259341, 2.67578483353
3.52314160506, 2.98542421417, 2.93704016293, 2.63036734234, 2.59011093618
3.4302057839, 2.90425472165, 3.06940093741, 2.67837687038, 2.64248298629
